brcIdx,frmBusIdx,toBusIdx,x,rateA,pkPreRT,pkRT_ISO,pkPostRTSCED,pkPostRTACtual,pkPostRTVio
308,1839,131,0.092770,160.000000,-33.526014,-33.680721,-34.154789,-34.000082,-125.999918
309,132,134,0.027560,330.000000,-81.525085,-80.946017,-88.535427,-89.114495,-240.885505
310,148,132,0.073350,464.000000,-225.654860,-225.771339,-258.904933,-258.788454,-205.211546
311,150,132,0.079550,394.000000,-103.888690,-104.091214,-99.050960,-98.848435,-295.151565
312,1840,132,0.066940,160.000000,-23.140767,-23.299447,-23.729204,-23.570524,-136.429476
313,134,133,0.000100,1593.000000,71.216418,71.787045,64.308267,63.737640,-1529.262360
314,182,133,0.003380,1385.000000,154.848497,154.856939,154.746306,154.737865,-1230.262135
315,182,134,0.003380,1385.000000,152.741503,152.733061,152.843694,152.852135,-1232.147865
316,136,135,0.000100,876.000000,0.000000,0.000000,0.000000,0.000000,-876.000000
317,142,135,0.044830,464.000000,-15.040068,-15.040068,-15.359785,-15.359785,-448.640215
318,1845,135,0.061360,160.000000,-81.205119,-81.205119,-79.207370,-79.207370,-80.792630
319,1846,135,0.068600,160.000000,-92.587508,-92.587508,-92.257342,-92.257342,-67.742658
320,138,137,0.000100,1593.000000,0.000000,0.000000,0.000000,0.000000,-1593.000000
321,1880,138,0.059310,250.000000,-237.491213,-236.430077,-250.000000,-251.061136,1.061136
322,1881,138,0.059310,250.000000,-227.892463,-226.840793,-243.947670,-244.999339,-5.000661
323,140,139,0.000100,876.000000,-244.167390,-239.752791,54.856936,50.442338,-825.557662
324,166,139,0.087020,304.000000,-178.677014,-179.129601,-130.489805,-130.037218,-173.962782
325,174,139,0.068290,381.000000,-228.717444,-229.218729,-165.295148,-164.793863,-216.206137
326,167,140,0.089400,304.000000,-173.597953,-174.043391,-127.011445,-126.566007,-177.433993
327,1882,140,0.070330,160.000000,16.900346,16.120524,28.591168,29.370990,-130.629010
328,144,141,0.076220,381.000000,111.908846,111.981136,107.279462,107.207173,-273.792827
329,178,141,0.097170,274.000000,47.816876,47.800926,54.989910,55.005860,-218.994140
330,1902,141,0.059300,160.000000,-76.013435,-76.039151,-76.198632,-76.172916,-83.827084
331,1903,141,0.059300,160.000000,-83.712288,-83.742911,-86.070740,-86.040117,-73.959883
332,1904,142,0.106010,100.000000,-61.663915,-61.663915,-61.385267,-61.385267,-38.614733
333,1905,142,0.106010,100.000000,-12.090000,-12.090000,-12.090000,-12.090000,-87.910000
334,144,143,0.000100,876.000000,10.055501,10.364495,3.640773,3.331779,-872.668221
335,143,145,0.023750,500.000000,-22.011933,-21.853215,-34.972911,-35.131630,-464.868370
336,149,143,0.013180,160.000000,-100.716673,-101.069901,-99.030380,-98.677152,-61.322848
337,144,147,0.095600,304.000000,-41.051482,-41.024379,-87.540422,-87.567524,-216.432476
338,1907,144,0.059300,160.000000,-134.251634,-134.373375,-131.126530,-131.004789,-28.995211
339,146,145,0.000100,1593.000000,0.000000,0.000000,0.000000,0.000000,-1593.000000
340,1906,145,0.062060,250.000000,-136.781589,-136.836759,-138.757257,-138.702088,-111.297912
341,148,147,0.000100,876.000000,103.873060,103.899585,112.088357,112.061832,-763.938168
342,154,147,0.017790,381.000000,-200.147642,-200.248358,-202.086454,-201.985738,-179.014262
343,1919,147,0.066530,160.000000,-89.120225,-89.197999,-82.246785,-82.169012,-77.830988
344,1920,148,0.067750,160.000000,-24.845453,-24.922150,-5.198516,-5.121819,-154.878181
345,1925,149,0.052290,160.000000,-100.716673,-101.069901,-99.030380,-98.677152,-61.322848
346,151,150,0.000100,876.000000,-106.717479,-106.303647,-115.469646,-115.883478,-760.116522
347,152,150,0.036980,464.000000,91.097520,90.449253,105.629101,106.277369,-357.722631
348,1987,150,0.068180,160.000000,-88.268731,-88.236821,-89.210415,-89.242325,-70.757675
349,1988,151,0.068180,160.000000,-76.883154,-76.848988,-77.244179,-77.278346,-82.721654
350,153,152,0.000100,876.000000,0.000000,0.000000,0.000000,0.000000,-876.000000
351,2090,152,0.066320,160.000000,-124.837526,-124.440304,-129.096036,-129.493258,-30.506742
352,2112,154,0.066320,160.000000,-70.072334,-70.121317,-69.539695,-69.490713,-90.509287
353,2113,154,0.066320,160.000000,-94.430742,-94.479656,-92.089979,-92.041066,-67.958934
354,166,155,0.021140,160.000000,75.144260,75.316719,70.733616,70.561157,-89.438843
355,2134,155,0.065850,160.000000,-75.144260,-75.316719,-70.733616,-70.561157,-89.438843
356,156,158,0.030930,400.000000,-104.177019,-104.159922,-110.026989,-110.044086,-289.955914
357,179,156,0.042360,365.000000,-104.177019,-104.159922,-110.026989,-110.044086,-254.955914
358,158,157,0.000100,1593.000000,58.676554,58.668337,74.891319,74.899536,-1518.100464
359,2157,157,0.059690,250.000000,-164.173031,-164.165455,-165.331660,-165.339236,-84.660764
360,176,158,0.033120,831.000000,162.853572,162.828258,184.918308,184.943622,-646.056378
361,160,159,0.000100,1593.000000,-98.073021,-98.159771,-120.373179,-120.286428,-1472.713572
362,159,165,0.025830,831.000000,-62.703896,-62.878469,-106.968234,-106.793661,-724.206339
363,159,176,0.015690,831.000000,-197.126528,-197.038836,-182.983276,-183.070968,-647.929032
364,2165,159,0.064370,250.000000,-161.757403,-161.757534,-169.578331,-169.578200,-80.421800
365,168,160,0.024750,831.000000,-135.865848,-135.866011,-136.335567,-136.335403,-694.664597
366,160,177,0.015690,831.000000,-197.765834,-197.679247,-183.853383,-183.939970,-647.060030
367,2166,160,0.064370,250.000000,-159.973007,-159.973007,-167.890995,-167.890995,-82.109005
368,162,161,0.000100,876.000000,-11.623177,-11.662756,-3.774990,-3.735411,-872.264589
369,161,166,0.142540,274.000000,-58.645992,-58.728671,-38.645136,-38.562458,-235.437542
370,2170,161,0.066940,160.000000,-47.022815,-47.065914,-34.870146,-34.827047,-125.172953
371,162,179,0.111320,274.000000,3.868373,3.890887,1.518312,1.495799,-272.504201
372,2169,162,0.186570,120.000000,-7.754804,-7.771870,-2.256678,-2.239612,-117.760388
373,164,163,0.000100,876.000000,-44.311873,-44.258313,-96.722644,-96.776205,-779.223795
374,163,165,0.030000,500.000000,-172.029447,-172.038621,-256.059074,-256.049900,-243.950100
375,163,172,0.041960,274.000000,42.709288,42.643855,74.390529,74.455962,-199.544038
376,2188,163,0.066710,160.000000,-85.008286,-85.136453,-84.945901,-84.817734,-75.182266
377,164,167,0.059190,274.000000,-40.637500,-40.819536,11.913343,12.095379,-261.904621
378,2186,164,0.066710,160.000000,-84.949373,-85.077848,-84.809301,-84.680826,-75.319174
379,2187,165,0.042060,330.000000,-171.242396,-172.559576,-204.057288,-202.740107,-127.259893
380,167,166,0.000100,876.000000,44.000767,44.034334,58.852749,58.819183,-817.180817
381,2195,166,0.067360,160.000000,-88.887529,-89.118545,-79.963801,-79.732786,-80.267214
382,2196,167,0.067360,160.000000,-88.959686,-89.189522,-80.072039,-79.842204,-80.157796
383,169,168,0.000100,1593.000000,-135.865848,-135.866011,-136.335567,-136.335403,-1456.664597
384,2258,169,0.054110,330.000000,-135.865848,-135.866011,-136.335567,-136.335403,-193.664597
385,171,170,0.000100,876.000000,47.145507,48.656085,70.338949,68.828371,-807.171629
386,170,174,0.160140,274.000000,-28.624455,-28.289714,-3.041874,-3.376614,-270.623386
387,2260,170,0.067560,160.000000,-75.769962,-76.945800,-73.380823,-72.204985,-87.795015
388,2261,171,0.067560,160.000000,-75.842228,-77.018845,-73.486272,-72.309655,-87.690345
389,173,172,0.000100,876.000000,28.358695,28.527755,-1.946983,-2.116042,-873.883958
390,2339,172,0.067500,160.000000,-71.067983,-71.171610,-72.443547,-72.339919,-87.660081
391,173,175,0.055790,274.000000,-73.515090,-73.750112,-44.054379,-43.819357,-230.180643
392,2340,173,0.106200,100.000000,-45.156395,-45.222356,-46.001361,-45.935399,-54.064601
393,175,174,0.000100,876.000000,-137.008686,-137.545266,-103.363257,-102.826676,-773.173324
394,2357,174,0.067360,160.000000,-63.084303,-63.383749,-58.890018,-58.590572,-101.409428
395,2357,175,0.066710,160.000000,-63.493596,-63.795155,-59.308878,-59.007319,-100.992681
396,177,176,0.000100,1593.000000,2.234166,2.320753,16.146617,16.060030,-1576.939970
397,2377,176,0.059690,250.000000,-121.157363,-121.256829,-124.153492,-124.054026,-125.945974
398,2378,176,0.059690,250.000000,-121.096703,-121.196830,-124.091540,-123.991413,-126.008587
399,179,178,0.000100,876.000000,77.823638,77.818349,83.157924,83.163213,-792.836787
400,2380,178,0.067980,160.000000,-30.006762,-30.017423,-28.168014,-28.157353,-131.842647
401,2381,179,0.067750,160.000000,-30.221754,-30.232460,-28.387377,-28.376672,-131.623328
402,202,187,0.177360,68.000000,23.107435,15.807450,18.687134,25.987120,-42.012880
403,423,187,0.083640,90.000000,-15.987435,-9.755450,-12.635134,-18.867120,-71.132880
404,434,188,0.117110,140.000000,-29.251890,-29.251890,-28.614778,-28.614778,-111.385222
405,437,188,0.125700,140.000000,36.881890,36.656221,36.019108,36.244778,-103.755222
406,443,189,0.082730,90.000000,9.770000,8.304500,8.304500,9.770000,-80.230000
407,513,189,0.068430,91.000000,0.000000,0.000000,0.000000,0.000000,-91.000000
408,355,190,0.063800,120.000000,29.551415,31.026478,38.279429,36.804366,-83.195634
409,376,190,0.072480,120.000000,-23.431415,-23.988478,-31.241429,-30.684366,-89.315634
410,207,191,0.022150,120.000000,20.170000,20.170000,20.170000,20.170000,-99.830000
411,529,191,0.066940,120.000000,-14.050000,-14.050000,-14.050000,-14.050000,-105.950000
412,193,192,0.022560,140.000000,3.965289,5.507606,9.144267,7.601951,-132.398049
413,194,192,0.008510,140.000000,-39.675236,-35.284850,-38.953214,-43.343601,-96.656399
414,308,192,0.120330,137.000000,-19.570053,-19.544756,-19.513053,-19.538350,-117.461650
415,453,192,0.025450,122.000000,-9.160000,-10.534000,-10.534000,-9.160000,-112.840000
416,193,332,0.073470,140.000000,-19.245289,-23.079606,-26.716267,-22.881951,-117.118049
417,248,194,0.087190,140.000000,-15.937688,-15.393158,-19.599155,-20.143685,-119.856315
418,256,194,0.084460,140.000000,-46.469300,-46.070038,-50.229855,-50.629117,-89.370883
419,332,194,0.080990,120.000000,22.731752,26.178346,30.875795,27.429201,-92.570799
420,285,195,0.063550,137.000000,-26.090324,-25.095044,-26.959087,-27.954367,-109.045633
421,514,195,0.029750,120.000000,34.230324,32.014044,33.878087,36.094367,-83.905633
422,1736,196,0.105040,90.000000,6.020000,6.020000,6.020000,6.020000,-83.980000
423,197,247,0.093470,90.000000,-6.920000,-6.920000,-6.920000,-6.920000,-83.080000
424,351,198,0.108180,90.000000,3.669223,13.659253,16.427595,6.437565,-83.562435
425,425,198,0.082640,76.000000,7.850777,-3.987253,-6.755595,5.082435,-70.917565
426,433,199,0.031980,120.000000,40.590000,40.590000,40.590000,40.590000,-79.410000
427,444,199,0.038930,120.000000,-39.160000,-39.160000,-39.160000,-39.160000,-80.840000
428,200,428,0.022980,120.000000,-43.946784,-43.450871,-51.437008,-51.932921,-68.067079
429,533,200,0.101240,120.000000,-42.866784,-42.208871,-50.195008,-50.852921,-69.147079
430,219,201,0.084960,140.000000,-6.686060,-6.686060,-5.913679,-5.913679,-134.086321
431,201,255,0.082150,140.000000,-12.296060,-12.296060,-11.523679,-11.523679,-128.476321
432,239,202,0.090000,68.000000,-3.359947,-6.824744,-6.856447,-3.391650,-64.608350
433,202,332,0.116280,68.000000,-44.807383,-43.723194,-46.634581,-47.718770,-20.281230
434,425,203,0.027690,76.000000,31.970000,36.765500,36.765500,31.970000,-44.030000
435,203,459,0.117190,120.000000,20.870000,24.000500,24.000500,20.870000,-99.130000
436,204,526,0.004300,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
437,205,527,0.004300,140.000000,8.080000,8.080000,8.080000,8.080000,-131.920000
438,224,206,0.029830,140.000000,3.743017,-7.129043,-9.779234,1.092827,-138.907173
439,384,206,0.025450,140.000000,7.456983,16.649043,19.299234,10.107173,-129.892827
440,354,207,0.044460,120.000000,27.490000,26.987822,26.987822,27.490000,-92.510000
441,208,326,0.094380,120.000000,5.111389,5.111389,1.870018,1.870018,-118.129982
442,208,342,0.011570,137.000000,-12.431389,-12.431389,-9.190018,-9.190018,-127.809982
443,209,211,0.022150,101.000000,4.973766,1.623818,6.417674,9.767622,-91.232378
444,334,209,0.030000,101.000000,14.333766,9.579818,14.373674,19.127622,-81.872378
445,282,210,0.047020,120.000000,3.102151,3.102154,-2.059377,-2.059372,-117.940628
446,353,210,0.036280,120.000000,12.077849,12.077846,17.239377,17.239372,-102.760628
447,233,211,0.062730,101.000000,-23.636530,-27.037205,-30.694091,-27.293416,-73.706584
448,333,211,0.159010,90.000000,0.866717,8.807676,7.711797,-0.229162,-89.770838
449,386,211,0.079670,120.000000,26.546047,24.043212,24.002121,26.504956,-93.495044
450,305,212,0.076860,91.000000,-4.150751,0.467473,-2.341384,-6.959608,-84.040392
451,511,212,0.074380,91.000000,14.330751,8.185527,10.994384,17.139608,-73.860392
452,333,213,0.059920,90.000000,-10.336717,-16.857176,-15.761297,-9.240838,-80.759162
453,343,213,0.030750,90.000000,-15.147041,-12.602699,-17.908932,-20.453274,-69.546726
454,415,213,0.042980,90.000000,28.153004,21.904614,22.659645,28.908035,-61.091965
455,458,213,0.011400,140.000000,8.604520,13.345328,19.315654,14.574847,-125.425153
456,473,213,0.009260,140.000000,-20.233765,-15.056067,-17.571072,-22.748770,-117.251230
457,442,214,0.071570,120.000000,-13.715385,-12.980385,-20.518047,-21.253047,-98.746953
458,533,214,0.104210,120.000000,30.646784,28.155871,36.142008,38.632921,-81.367079
459,2249,214,0.067190,68.000000,-4.911399,-1.496767,-1.945242,-5.359874,-62.640126
460,273,215,0.002810,120.000000,-11.797926,-11.797927,13.942042,13.942042,-106.057958
461,279,215,0.026360,120.000000,18.717926,18.717927,-7.022042,-7.022042,-112.977958
462,447,216,0.009420,120.000000,43.662271,43.166657,47.508790,48.004404,-71.995596
463,1120,216,0.080990,120.000000,-34.812271,-32.989157,-37.331290,-39.154404,-80.845596
464,327,217,0.088100,90.000000,-4.080000,-4.692000,-4.692000,-4.080000,-85.920000
465,217,346,0.056610,90.000000,-6.020000,-6.923000,-6.923000,-6.020000,-83.980000
466,219,218,0.042730,90.000000,61.888110,63.075994,63.713106,62.525222,-27.474778
467,340,218,0.089670,90.000000,-49.668110,-49.102053,-49.739166,-50.305222,-39.694778
468,227,219,0.063140,90.000000,1.649300,1.649300,5.809117,5.809117,-84.190883
469,437,220,0.023880,140.000000,-47.061890,-48.249774,-47.612662,-46.424778,-93.575222
470,510,220,0.095370,140.000000,-39.228881,-39.228881,-42.500669,-42.500669,-97.499331
471,230,221,0.080500,140.000000,-14.750000,-14.750000,-14.750000,-14.750000,-125.250000
472,240,221,0.061980,140.000000,18.830000,18.830000,18.830000,18.830000,-121.170000
473,262,222,0.028260,91.000000,-17.864112,-13.347901,-19.806487,-24.322698,-66.677302
474,361,222,0.074130,120.000000,24.394112,20.857401,27.315987,30.852698,-89.147302
475,372,223,0.031240,106.000000,-52.333082,-47.659411,-36.577443,-41.251114,-64.748886
476,613,223,0.130500,90.000000,70.983082,63.511911,52.429943,59.901114,-30.098886
477,425,224,0.100080,76.000000,23.603017,9.751957,7.101766,20.952827,-55.047173
478,225,510,0.056780,140.000000,-33.618881,-33.618881,-36.890669,-36.890669,-103.109331
479,2218,225,0.126450,68.000000,-16.318881,-16.318881,-19.590669,-19.590669,-48.409331
480,227,226,0.019920,90.000000,-7.259300,-7.259300,-11.419117,-11.419117,-78.580883
481,226,348,0.080580,140.000000,-31.699300,-29.084538,-33.244355,-35.859117,-104.140883
482,354,228,0.063140,120.000000,40.980000,40.626391,40.626391,40.980000,-79.020000
483,392,228,0.082230,120.000000,-29.580000,-29.580000,-29.580000,-29.580000,-90.420000
484,301,229,0.082810,90.000000,-6.220000,-6.220000,-6.220000,-6.220000,-83.780000
485,431,229,0.032310,120.000000,17.220000,17.220000,17.220000,17.220000,-102.780000
486,466,230,0.154790,140.000000,-7.120000,-7.120000,-7.120000,-7.120000,-132.880000
487,231,365,0.058510,90.000000,-7.940000,-9.131000,-9.131000,-7.940000,-82.060000
488,232,366,0.061240,90.000000,-7.940000,-6.749000,-6.749000,-7.940000,-82.060000
489,341,233,0.064960,101.000000,-21.796530,-25.473205,-29.130091,-25.453416,-75.546584
490,354,234,0.012730,182.000000,59.730000,57.976124,57.976124,59.730000,-122.270000
491,517,234,0.008020,182.000000,-26.270000,-26.270000,-26.270000,-26.270000,-155.730000
492,251,235,0.022730,182.000000,-21.380000,-23.576984,-23.576984,-21.380000,-160.620000
493,355,235,0.012070,182.000000,55.140000,52.272984,52.272984,55.140000,-126.860000
494,236,384,0.011320,140.000000,21.716983,28.770043,31.420234,24.367173,-115.632827
495,236,385,0.010910,140.000000,-22.736983,-29.637043,-32.287234,-25.387173,-114.612827
496,373,237,0.064380,140.000000,39.399261,40.899969,34.686915,33.186207,-106.813793
497,516,237,0.053880,140.000000,-25.449261,-24.857469,-18.644415,-19.236207,-120.763793
498,238,361,0.010000,120.000000,-35.610386,-30.686017,-39.991038,-44.915406,-75.084594
499,492,238,0.133720,120.000000,-25.630386,-19.209017,-28.514038,-34.935406,-85.064594
500,284,239,0.071570,68.000000,11.920053,10.747256,10.715553,11.888350,-56.111650
501,340,240,0.119010,90.000000,38.468110,38.468110,39.105222,39.105222,-50.894778
502,240,401,0.013880,140.000000,3.338110,3.338110,3.975222,3.975222,-136.024778
503,414,240,0.101650,90.000000,-5.100000,-5.100000,-5.100000,-5.100000,-84.900000
504,241,287,0.030410,137.000000,0.008421,7.174749,8.493528,1.327200,-135.672800
505,503,241,0.011650,137.000000,10.188421,15.827749,17.146528,11.507200,-125.492800
506,324,242,0.027930,120.000000,-21.525332,-24.716997,-27.098259,-23.906594,-96.093406
507,440,242,0.121650,90.000000,22.745332,26.119997,28.501259,25.126594,-64.873406
508,306,243,0.005290,120.000000,-14.406073,-8.556692,-18.607109,-24.456490,-95.543510
509,309,243,0.028260,120.000000,14.406073,8.556692,18.607109,24.456490,-95.543510
510,486,244,0.034710,120.000000,-78.361170,-65.855862,-71.490253,-83.995561,-36.004439
511,520,244,0.015790,120.000000,79.381170,67.028862,72.663253,85.015561,-34.984439
512,253,245,0.051980,120.000000,2.143522,2.143522,4.726907,4.726907,-115.273093
513,254,245,0.064550,120.000000,-51.208255,-51.208255,-54.571247,-54.571247,-65.428753
514,281,245,0.009590,120.000000,26.771613,26.771613,24.876038,24.876038,-95.123962
515,299,245,0.022730,137.000000,-41.451666,-41.451666,-41.736240,-41.736240,-95.263760
516,396,245,0.046360,120.000000,-23.956229,-23.956229,-46.348934,-46.348934,-73.651066
517,270,246,0.068760,120.000000,-3.670000,-3.697755,-3.697755,-3.670000,-116.330000
518,304,246,0.028020,120.000000,-18.962074,-19.030183,-44.770152,-44.702042,-75.297958
519,339,246,0.074460,137.000000,-18.750000,-18.775630,-18.775630,-18.750000,-118.250000
520,471,246,0.014880,120.000000,-13.609187,-13.737443,-1.774976,-1.646723,-118.353277
