brcIdx,frmBusIdx,toBusIdx,x,rateA,pkPreRT,pkRT_ISO,pkPostRTSCED,pkPostRTACtual,pkPostRTVio
308,1839,131,0.092770,160.000000,-33.526014,-30.676374,-30.180033,-33.029673,-126.970327
309,132,134,0.027560,330.000000,-81.525085,-81.039295,-85.175797,-85.661587,-244.338413
310,148,132,0.073350,464.000000,-225.654860,-222.870742,-219.442199,-222.226317,-241.773683
311,150,132,0.079550,394.000000,-103.888690,-101.984570,-99.314407,-101.218526,-292.781474
312,1840,132,0.066940,160.000000,-23.140767,-19.841178,-19.354011,-22.653600,-137.346400
313,134,133,0.000100,1593.000000,71.216418,71.695126,67.618923,67.140215,-1525.859785
314,182,133,0.003380,1385.000000,154.848497,154.855579,154.795280,154.788198,-1230.211802
315,182,134,0.003380,1385.000000,152.741503,152.734421,152.794720,152.801802,-1232.198198
316,136,135,0.000100,876.000000,0.000000,0.000000,0.000000,0.000000,-876.000000
317,142,135,0.044830,464.000000,-15.040068,-15.040068,-14.960555,-14.960555,-449.039445
318,1845,135,0.061360,160.000000,-81.205119,-81.205119,-81.524076,-81.524076,-78.475924
319,1846,135,0.068600,160.000000,-92.587508,-92.587508,-92.803144,-92.803144,-67.196856
320,138,137,0.000100,1593.000000,0.000000,0.000000,0.000000,0.000000,-1593.000000
321,1880,138,0.059310,250.000000,-237.491213,-232.847792,-234.286443,-238.929864,-11.070136
322,1881,138,0.059310,250.000000,-227.892463,-221.538442,-223.115374,-229.469394,-20.530606
323,140,139,0.000100,876.000000,-244.167390,-240.524158,-238.476754,-242.119985,-633.880015
324,166,139,0.087020,304.000000,-178.677014,-178.782622,-176.057738,-175.952130,-128.047870
325,174,139,0.068290,381.000000,-228.717444,-228.782026,-224.902138,-224.837556,-156.162444
326,167,140,0.089400,304.000000,-173.597953,-173.705251,-171.053991,-170.946692,-133.053308
327,1882,140,0.070330,160.000000,16.900346,16.895166,16.732333,16.737513,-143.262487
328,144,141,0.076220,381.000000,111.908846,111.832413,110.396349,110.472782,-270.527218
329,178,141,0.097170,274.000000,47.816876,47.817788,49.724382,49.723470,-224.276530
330,1902,141,0.059300,160.000000,-76.013435,-75.978963,-76.195753,-76.230224,-83.769776
331,1903,141,0.059300,160.000000,-83.712288,-83.671239,-83.924978,-83.966027,-76.033973
332,1904,142,0.106010,100.000000,-61.663915,-61.663915,-61.722029,-61.722029,-38.277971
333,1905,142,0.106010,100.000000,-12.090000,-12.090000,-12.090000,-12.090000,-87.910000
334,144,143,0.000100,876.000000,10.055501,9.711234,8.892295,9.236562,-866.763438
335,143,145,0.023750,500.000000,-22.011933,-22.186075,-24.888719,-24.714578,-475.285422
336,149,143,0.013180,160.000000,-100.716673,-100.264549,-100.405591,-100.857715,-59.142285
337,144,147,0.095600,304.000000,-41.051482,-40.292536,-37.805168,-38.564114,-265.435886
338,1907,144,0.059300,160.000000,-134.251634,-134.112969,-133.887407,-134.026071,-25.973929
339,146,145,0.000100,1593.000000,0.000000,0.000000,0.000000,0.000000,-1593.000000
340,1906,145,0.062060,250.000000,-136.781589,-136.716197,-137.536137,-137.601529,-112.398471
341,148,147,0.000100,876.000000,103.873060,103.232243,102.468841,103.109658,-772.890342
342,154,147,0.017790,381.000000,-200.147642,-198.688260,-197.507955,-198.967337,-182.032663
343,1919,147,0.066530,160.000000,-89.120225,-87.908195,-87.363787,-88.575818,-71.424182
344,1920,148,0.067750,160.000000,-24.845453,-23.652861,-23.417441,-24.610033,-135.389967
345,1925,149,0.052290,160.000000,-100.716673,-100.264549,-100.405591,-100.857715,-59.142285
346,151,150,0.000100,876.000000,-106.717479,-103.173609,-105.144798,-108.688668,-767.311332
347,152,150,0.036980,464.000000,91.097520,87.649670,92.240531,95.688382,-368.311618
348,1987,150,0.068180,160.000000,-88.268731,-86.460631,-86.410140,-88.218241,-71.781759
349,1988,151,0.068180,160.000000,-76.883154,-74.919498,-74.442909,-76.406565,-83.593435
350,153,152,0.000100,876.000000,0.000000,0.000000,0.000000,0.000000,-876.000000
351,2090,152,0.066320,160.000000,-124.837526,-121.069431,-122.003028,-125.771123,-34.228877
352,2112,154,0.066320,160.000000,-70.072334,-69.273662,-68.781764,-69.580436,-90.419564
353,2113,154,0.066320,160.000000,-94.430742,-93.633190,-93.427193,-94.224745,-65.775255
354,166,155,0.021140,160.000000,75.144260,75.050557,74.768696,74.862398,-85.137602
355,2134,155,0.065850,160.000000,-75.144260,-75.050557,-74.768696,-74.862398,-85.137602
356,156,158,0.030930,400.000000,-104.177019,-104.087699,-104.694265,-104.783584,-295.216416
357,179,156,0.042360,365.000000,-104.177019,-104.087699,-104.694265,-104.783584,-260.216416
358,158,157,0.000100,1593.000000,58.676554,58.266899,61.836604,62.246259,-1530.753741
359,2157,157,0.059690,250.000000,-164.173031,-164.037150,-164.084628,-164.220509,-85.779491
360,176,158,0.033120,831.000000,162.853572,162.354598,166.530869,167.029843,-663.970157
361,160,159,0.000100,1593.000000,-98.073021,-96.501319,-97.042435,-98.614137,-1494.385863
362,159,165,0.025830,831.000000,-62.703896,-59.944892,-63.224696,-65.983701,-765.016299
363,159,176,0.015690,831.000000,-197.126528,-197.768520,-195.454640,-194.812647,-636.187353
364,2165,159,0.064370,250.000000,-161.757403,-161.212093,-161.636901,-162.182211,-87.817789
365,168,160,0.024750,831.000000,-135.865848,-135.461039,-133.293272,-133.698081,-697.301919
366,160,177,0.015690,831.000000,-197.765834,-198.393807,-196.098008,-195.470035,-635.529965
367,2166,160,0.064370,250.000000,-159.973007,-159.434087,-159.847171,-160.386090,-89.613910
368,162,161,0.000100,876.000000,-11.623177,-11.612262,-11.913619,-11.924534,-864.075466
369,161,166,0.142540,274.000000,-58.645992,-58.599991,-57.799703,-57.845704,-216.154296
370,2170,161,0.066940,160.000000,-47.022815,-46.987729,-45.886085,-45.921170,-114.078830
371,162,179,0.111320,274.000000,3.868373,3.871362,4.658023,4.655034,-269.344966
372,2169,162,0.186570,120.000000,-7.754804,-7.740900,-7.255596,-7.269500,-112.730500
373,164,163,0.000100,876.000000,-44.311873,-43.320725,-46.352780,-47.343928,-828.656072
374,163,165,0.030000,500.000000,-172.029447,-169.996368,-174.736166,-176.769245,-323.230755
375,163,172,0.041960,274.000000,42.709288,42.032244,43.873776,44.550819,-229.449181
376,2188,163,0.066710,160.000000,-85.008286,-84.643398,-84.509610,-84.874498,-75.125502
377,164,167,0.059190,274.000000,-40.637500,-41.263538,-38.093034,-37.466996,-236.533004
378,2186,164,0.066710,160.000000,-84.949373,-84.584264,-84.445815,-84.810924,-75.189076
379,2187,165,0.042060,330.000000,-171.242396,-172.304066,-173.889913,-172.828243,-157.171757
380,167,166,0.000100,876.000000,44.000767,43.619025,44.698745,45.080487,-830.919513
381,2195,166,0.067360,160.000000,-88.887529,-88.751098,-88.188084,-88.324515,-71.675485
382,2196,167,0.067360,160.000000,-88.959686,-88.822688,-88.262211,-88.399209,-71.600791
383,169,168,0.000100,1593.000000,-135.865848,-135.461039,-133.293272,-133.698081,-1459.301919
384,2258,169,0.054110,330.000000,-135.865848,-135.461039,-133.293272,-133.698081,-196.301919
385,171,170,0.000100,876.000000,47.145507,47.234031,50.740156,50.651632,-825.348368
386,170,174,0.160140,274.000000,-28.624455,-28.578820,-25.665442,-25.711077,-248.288923
387,2260,170,0.067560,160.000000,-75.769962,-75.812852,-76.405598,-76.362709,-83.637291
388,2261,171,0.067560,160.000000,-75.842228,-75.885321,-76.483291,-76.440199,-83.559801
389,173,172,0.000100,876.000000,28.358695,28.769461,27.148766,26.738000,-849.262000
390,2339,172,0.067500,160.000000,-71.067983,-70.801705,-71.022541,-71.288819,-88.711181
391,173,175,0.055790,274.000000,-73.515090,-73.757155,-72.275164,-72.033100,-201.966900
392,2340,173,0.106200,100.000000,-45.156395,-44.987694,-45.126399,-45.295100,-54.704900
393,175,174,0.000100,876.000000,-137.008686,-137.184376,-135.962287,-135.786597,-740.213403
394,2357,174,0.067360,160.000000,-63.084303,-63.018829,-63.274409,-63.339882,-96.660118
395,2357,175,0.066710,160.000000,-63.493596,-63.427221,-63.687122,-63.753497,-96.246503
396,177,176,0.000100,1593.000000,2.234166,1.606193,3.901992,4.529965,-1588.470035
397,2377,176,0.059690,250.000000,-121.157363,-120.772088,-120.988824,-121.374100,-128.625900
398,2378,176,0.059690,250.000000,-121.096703,-120.710987,-120.927659,-121.313375,-128.686625
399,179,178,0.000100,876.000000,77.823638,77.781066,79.430008,79.472580,-796.527420
400,2380,178,0.067980,160.000000,-30.006762,-29.963278,-29.705625,-29.749110,-130.250890
401,2381,179,0.067750,160.000000,-30.221754,-30.177996,-29.922280,-29.966039,-130.033961
402,202,187,0.177360,68.000000,23.107435,22.331178,21.589109,22.365367,-45.634633
403,423,187,0.083640,90.000000,-15.987435,-14.868766,-14.126697,-15.245367,-74.754633
404,434,188,0.117110,140.000000,-29.251890,-29.251890,-29.118229,-29.118229,-110.881771
405,437,188,0.125700,140.000000,36.881890,36.881890,36.748229,36.748229,-103.251771
406,443,189,0.082730,90.000000,9.770000,9.770000,9.770000,9.770000,-80.230000
407,513,189,0.068430,91.000000,0.000000,0.000000,0.000000,0.000000,-91.000000
408,355,190,0.063800,120.000000,29.551415,24.880047,24.561092,29.232460,-90.767540
409,376,190,0.072480,120.000000,-23.431415,-19.984047,-19.665092,-23.112460,-96.887540
410,207,191,0.022150,120.000000,20.170000,15.236000,15.236000,20.170000,-99.830000
411,529,191,0.066940,120.000000,-14.050000,-10.340000,-10.340000,-14.050000,-105.950000
412,193,192,0.022560,140.000000,3.965289,2.328260,2.675191,4.312220,-135.687780
413,194,192,0.008510,140.000000,-39.675236,-38.203745,-38.814382,-40.285873,-99.714127
414,308,192,0.120330,137.000000,-19.570053,-19.182582,-18.918876,-19.306347,-117.693653
415,453,192,0.025450,122.000000,-9.160000,-7.328000,-7.328000,-9.160000,-112.840000
416,193,332,0.073470,140.000000,-19.245289,-20.664260,-21.011191,-19.592220,-120.407780
417,248,194,0.087190,140.000000,-15.937688,-15.546565,-16.011579,-16.402702,-123.597298
418,256,194,0.084460,140.000000,-46.469300,-46.065535,-46.686676,-47.090441,-92.909559
419,332,194,0.080990,120.000000,22.731752,23.408355,23.883874,23.207271,-96.792729
420,285,195,0.063550,137.000000,-26.090324,-26.090324,-27.388507,-27.388507,-109.611493
421,514,195,0.029750,120.000000,34.230324,34.230324,35.528507,35.528507,-84.471493
422,1736,196,0.105040,90.000000,6.020000,6.020000,6.020000,6.020000,-83.980000
423,197,247,0.093470,90.000000,-6.920000,-8.304000,-8.304000,-6.920000,-83.080000
424,351,198,0.108180,90.000000,3.669223,7.301643,8.699326,5.066906,-84.933094
425,425,198,0.082640,76.000000,7.850777,6.682357,5.284674,6.453094,-69.546906
426,433,199,0.031980,120.000000,40.590000,32.272000,32.272000,40.590000,-79.410000
427,444,199,0.038930,120.000000,-39.160000,-31.128000,-31.128000,-39.160000,-80.840000
428,200,428,0.022980,120.000000,-43.946784,-41.166280,-41.728630,-44.509133,-75.490867
429,533,200,0.101240,120.000000,-42.866784,-39.870280,-40.432630,-43.429133,-76.570867
430,219,201,0.084960,140.000000,-6.686060,-6.686060,-6.567166,-6.567166,-133.432834
431,201,255,0.082150,140.000000,-12.296060,-12.296060,-12.177166,-12.177166,-127.822834
432,239,202,0.090000,68.000000,-3.359947,-1.830203,-2.093908,-3.623653,-64.376347
433,202,332,0.116280,68.000000,-44.807383,-46.169380,-45.691017,-44.329019,-23.670981
434,425,203,0.027690,76.000000,31.970000,33.443893,33.443893,31.970000,-44.030000
435,203,459,0.117190,120.000000,20.870000,20.870000,20.870000,20.870000,-99.130000
436,204,526,0.004300,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
437,205,527,0.004300,140.000000,8.080000,9.464000,9.464000,8.080000,-131.920000
438,224,206,0.029830,140.000000,3.743017,4.746088,3.408058,2.404987,-137.595013
439,384,206,0.025450,140.000000,7.456983,8.693912,10.031942,8.795013,-131.204987
440,354,207,0.044460,120.000000,27.490000,21.092000,21.092000,27.490000,-92.510000
441,208,326,0.094380,120.000000,5.111389,4.957506,4.843057,4.996940,-115.003060
442,208,342,0.011570,137.000000,-12.431389,-10.813506,-10.699057,-12.316940,-124.683060
443,209,211,0.022150,101.000000,4.973766,3.223766,2.741627,4.491627,-96.508373
444,334,209,0.030000,101.000000,14.333766,10.711766,10.229627,13.851627,-87.148373
445,282,210,0.047020,120.000000,3.102151,12.003421,12.104060,3.202794,-116.797206
446,353,210,0.036280,120.000000,12.077849,6.212579,6.111940,11.977206,-108.022794
447,233,211,0.062730,101.000000,-23.636530,-23.636530,-24.783644,-24.783644,-76.216356
448,333,211,0.159010,90.000000,0.866717,0.866717,2.110314,2.110314,-87.889686
449,386,211,0.079670,120.000000,26.546047,26.546047,26.931703,26.931703,-93.068297
450,305,212,0.076860,91.000000,-4.150751,-4.386193,-4.206414,-3.970971,-87.029029
451,511,212,0.074380,91.000000,14.330751,14.330751,14.150971,14.150971,-76.849029
452,333,213,0.059920,90.000000,-10.336717,-10.336717,-11.580314,-11.580314,-78.419686
453,343,213,0.030750,90.000000,-15.147041,-15.147041,-15.476169,-15.476169,-74.523831
454,415,213,0.042980,90.000000,28.153004,28.153004,27.716369,27.716369,-62.283631
455,458,213,0.011400,140.000000,8.604520,8.604520,9.979815,9.979815,-130.020185
456,473,213,0.009260,140.000000,-20.233765,-20.233765,-19.599701,-19.599701,-120.400299
457,442,214,0.071570,120.000000,-13.715385,-12.413175,-13.459209,-14.761419,-105.238581
458,533,214,0.104210,120.000000,30.646784,25.206280,25.768630,31.209133,-88.790867
459,2249,214,0.067190,68.000000,-4.911399,-3.177105,-2.693420,-4.427714,-63.572286
460,273,215,0.002810,120.000000,-11.797926,-15.753218,-14.926210,-10.970920,-109.029080
461,279,215,0.026360,120.000000,18.717926,21.289218,20.462210,17.890920,-102.109080
462,447,216,0.009420,120.000000,43.662271,50.988096,48.323370,40.997543,-79.002457
463,1120,216,0.080990,120.000000,-34.812271,-40.368096,-37.703370,-32.147543,-87.852457
464,327,217,0.088100,90.000000,-4.080000,-4.080000,-4.080000,-4.080000,-85.920000
465,217,346,0.056610,90.000000,-6.020000,-6.020000,-6.020000,-6.020000,-83.980000
466,219,218,0.042730,90.000000,61.888110,61.888110,62.021771,62.021771,-27.978229
467,340,218,0.089670,90.000000,-49.668110,-49.668110,-49.801771,-49.801771,-40.198229
468,227,219,0.063140,90.000000,1.649300,1.649300,2.270441,2.270441,-87.729559
469,437,220,0.023880,140.000000,-47.061890,-47.061890,-46.928229,-46.928229,-93.071771
470,510,220,0.095370,140.000000,-39.228881,-39.228881,-40.123685,-40.123685,-99.876315
471,230,221,0.080500,140.000000,-14.750000,-14.750000,-14.750000,-14.750000,-125.250000
472,240,221,0.061980,140.000000,18.830000,18.830000,18.830000,18.830000,-121.170000
473,262,222,0.028260,91.000000,-17.864112,-13.265462,-12.382857,-16.981507,-74.018493
474,361,222,0.074130,120.000000,24.394112,21.101462,20.218857,23.511507,-96.488493
475,372,223,0.031240,106.000000,-52.333082,-58.858774,-61.177847,-54.652155,-51.347845
476,613,223,0.130500,90.000000,70.983082,73.778774,76.097847,73.302155,-16.697845
477,425,224,0.100080,76.000000,23.603017,24.010812,22.672782,22.264987,-53.735013
478,225,510,0.056780,140.000000,-33.618881,-33.618881,-34.513685,-34.513685,-105.486315
479,2218,225,0.126450,68.000000,-16.318881,-16.318881,-17.213685,-17.213685,-50.786315
480,227,226,0.019920,90.000000,-7.259300,-7.259300,-7.880441,-7.880441,-82.119559
481,226,348,0.080580,140.000000,-31.699300,-31.699300,-32.320441,-32.320441,-107.679559
482,354,228,0.063140,120.000000,40.980000,32.184000,32.184000,40.980000,-79.020000
483,392,228,0.082230,120.000000,-29.580000,-23.064000,-23.064000,-29.580000,-90.420000
484,301,229,0.082810,90.000000,-6.220000,-7.464000,-7.464000,-6.220000,-83.780000
485,431,229,0.032310,120.000000,17.220000,20.664000,20.664000,17.220000,-102.780000
486,466,230,0.154790,140.000000,-7.120000,-7.120000,-7.120000,-7.120000,-132.880000
487,231,365,0.058510,90.000000,-7.940000,-6.352000,-6.352000,-7.940000,-82.060000
488,232,366,0.061240,90.000000,-7.940000,-6.352000,-6.352000,-7.940000,-82.060000
489,341,233,0.064960,101.000000,-21.796530,-21.796530,-22.943644,-22.943644,-78.056356
490,354,234,0.012730,182.000000,59.730000,47.784000,47.784000,59.730000,-122.270000
491,517,234,0.008020,182.000000,-26.270000,-21.016000,-21.016000,-26.270000,-155.730000
492,251,235,0.022730,182.000000,-21.380000,-17.104000,-17.104000,-21.380000,-160.620000
493,355,235,0.012070,182.000000,55.140000,44.112000,44.112000,55.140000,-126.860000
494,236,384,0.011320,140.000000,21.716983,25.805912,27.143942,23.055013,-116.944987
495,236,385,0.010910,140.000000,-22.736983,-27.029912,-28.367942,-24.075013,-115.924987
496,373,237,0.064380,140.000000,39.399261,39.399261,38.741882,38.741882,-101.258118
497,516,237,0.053880,140.000000,-25.449261,-25.449261,-24.791882,-24.791882,-115.208118
498,238,361,0.010000,120.000000,-35.610386,-32.872750,-31.601163,-34.338799,-85.661201
499,492,238,0.133720,120.000000,-25.630386,-20.896750,-19.625163,-24.358799,-95.641201
500,284,239,0.071570,68.000000,11.920053,11.920053,11.656347,11.656347,-56.343653
501,340,240,0.119010,90.000000,38.468110,38.468110,38.601771,38.601771,-51.398229
502,240,401,0.013880,140.000000,3.338110,3.338110,3.471771,3.471771,-136.528229
503,414,240,0.101650,90.000000,-5.100000,-5.100000,-5.100000,-5.100000,-84.900000
504,241,287,0.030410,137.000000,0.008421,0.008421,-0.099845,-0.099845,-136.900155
505,503,241,0.011650,137.000000,10.188421,10.188421,10.080155,10.080155,-126.919845
506,324,242,0.027930,120.000000,-21.525332,-25.581226,-26.484990,-22.429095,-97.570905
507,440,242,0.121650,90.000000,22.745332,27.045226,27.948990,23.649095,-66.350905
508,306,243,0.005290,120.000000,-14.406073,-16.938422,-15.908924,-13.376575,-106.623425
509,309,243,0.028260,120.000000,14.406073,16.938422,15.908924,13.376575,-106.623425
510,486,244,0.034710,120.000000,-78.361170,-79.344605,-79.356808,-78.373373,-41.626627
511,520,244,0.015790,120.000000,79.381170,80.568605,80.580808,79.393373,-40.606627
512,253,245,0.051980,120.000000,2.143522,-5.007712,-5.544441,1.606792,-118.393208
513,254,245,0.064550,120.000000,-51.208255,-39.461453,-36.293380,-48.040181,-71.959819
514,281,245,0.009590,120.000000,26.771613,33.580795,33.003977,26.194795,-93.805205
515,299,245,0.022730,137.000000,-41.451666,-31.212782,-31.299377,-41.538261,-95.461739
516,396,245,0.046360,120.000000,-23.956229,-36.633799,-38.430309,-25.752738,-94.247262
517,270,246,0.068760,120.000000,-3.670000,-2.936000,-2.936000,-3.670000,-116.330000
518,304,246,0.028020,120.000000,-18.962074,-8.854782,-9.681790,-19.789080,-100.210920
519,339,246,0.074460,137.000000,-18.750000,-15.000000,-15.000000,-18.750000,-118.250000
520,471,246,0.014880,120.000000,-13.609187,-23.848096,-24.081346,-13.842438,-106.157562
